Match_Id,Team_Batting_Id,Striker_Id,Runs_scored
419135.0,8.0,57.0,45.0
419135.0,8.0,178.0,15.0
419135.0,8.0,54.0,7.0
419135.0,8.0,206.0,1.0
419135.0,8.0,240.0,10.0
419135.0,8.0,61.0,1.0
419136.0,6.0,187.0,107.0
419136.0,6.0,41.0,8.0
419136.0,6.0,40.0,1.0
419136.0,6.0,88.0,0.0
419136.0,6.0,241.0,53.0
419136.0,6.0,237.0,4.0
419136.0,1.0,162.0,30.0
419136.0,1.0,1.0,5.0
419136.0,1.0,236.0,0.0
419136.0,1.0,87.0,0.0
419136.0,1.0,4.0,29.0
419136.0,1.0,191.0,24.0
419136.0,1.0,62.0,20.0
419136.0,1.0,82.0,17.0
419136.0,1.0,83.0,1.0
419136.0,1.0,242.0,0.0
419137.0,4.0,161.0,1.0
419137.0,4.0,100.0,57.0
419137.0,4.0,214.0,11.0
419137.0,4.0,64.0,20.0
419137.0,4.0,27.0,2.0
419137.0,4.0,29.0,18.0
419137.0,4.0,66.0,3.0
419137.0,4.0,24.0,1.0
419137.0,4.0,67.0,22.0
419137.0,4.0,243.0,6.0
419137.0,4.0,234.0,1.0
419137.0,7.0,42.0,50.0
419137.0,7.0,133.0,11.0
419137.0,7.0,221.0,20.0
419137.0,7.0,79.0,31.0
419137.0,7.0,208.0,9.0
419137.0,7.0,71.0,8.0
419137.0,7.0,209.0,17.0
419137.0,7.0,50.0,1.0
419138.0,2.0,96.0,5.0
419138.0,2.0,9.0,52.0
419138.0,2.0,46.0,21.0
419138.0,2.0,8.0,34.0
419138.0,2.0,158.0,23.0
419138.0,2.0,10.0,21.0
419138.0,3.0,185.0,78.0
419138.0,3.0,18.0,12.0
419138.0,3.0,21.0,40.0
419138.0,3.0,20.0,14.0
419138.0,3.0,109.0,1.0
419138.0,3.0,23.0,7.0
419139.0,6.0,187.0,4.0
419139.0,6.0,41.0,19.0
419139.0,6.0,40.0,43.0
419139.0,6.0,241.0,16.0
419139.0,6.0,237.0,10.0
419139.0,6.0,88.0,69.0
419139.0,6.0,198.0,14.0
419139.0,5.0,224.0,0.0
419139.0,5.0,183.0,27.0
419139.0,5.0,229.0,0.0
419139.0,5.0,211.0,2.0
419139.0,5.0,230.0,15.0
419139.0,5.0,31.0,24.0
419139.0,5.0,212.0,20.0
419139.0,5.0,38.0,0.0
419139.0,5.0,226.0,12.0
419139.0,5.0,238.0,11.0
419139.0,5.0,39.0,7.0
419140.0,1.0,1.0,88.0
419140.0,1.0,162.0,4.0
419140.0,1.0,203.0,17.0
419140.0,1.0,87.0,5.0
419140.0,1.0,4.0,31.0
419140.0,1.0,191.0,4.0
419140.0,1.0,62.0,10.0
419140.0,1.0,82.0,8.0
419140.0,8.0,97.0,50.0
419140.0,8.0,53.0,9.0
419140.0,8.0,231.0,29.0
419140.0,8.0,56.0,45.0
419140.0,8.0,57.0,2.0
419140.0,8.0,178.0,15.0
419141.0,4.0,100.0,2.0
419141.0,4.0,214.0,28.0
419141.0,4.0,26.0,45.0
419141.0,4.0,161.0,42.0
419141.0,4.0,27.0,36.0
419141.0,4.0,29.0,16.0
419141.0,4.0,66.0,1.0
419141.0,2.0,96.0,29.0
419141.0,2.0,9.0,9.0
419141.0,2.0,158.0,66.0
419141.0,2.0,8.0,42.0
419141.0,2.0,46.0,22.0
419141.0,2.0,10.0,6.0
419142.0,3.0,185.0,127.0
419142.0,3.0,18.0,34.0
419142.0,3.0,21.0,13.0
419142.0,3.0,109.0,62.0
419142.0,3.0,20.0,0.0
419142.0,3.0,23.0,4.0
419142.0,5.0,224.0,37.0
419142.0,5.0,183.0,94.0
419142.0,5.0,31.0,4.0
419142.0,5.0,32.0,60.0
419142.0,5.0,229.0,4.0
419142.0,5.0,211.0,7.0
419142.0,5.0,169.0,2.0
419143.0,7.0,42.0,14.0
419143.0,7.0,133.0,35.0
419143.0,7.0,79.0,44.0
419143.0,7.0,71.0,2.0
419143.0,7.0,208.0,55.0
419143.0,7.0,221.0,21.0
419143.0,8.0,97.0,17.0
419143.0,8.0,53.0,19.0
419143.0,8.0,55.0,4.0
419143.0,8.0,56.0,21.0
419143.0,8.0,57.0,11.0
419143.0,8.0,231.0,5.0
419143.0,8.0,178.0,11.0
419143.0,8.0,188.0,13.0
419143.0,8.0,235.0,5.0
419143.0,8.0,206.0,0.0
419143.0,8.0,131.0,2.0
419144.0,1.0,1.0,36.0
419144.0,1.0,162.0,88.0
419144.0,1.0,87.0,35.0
419144.0,1.0,191.0,17.0
419144.0,1.0,4.0,11.0
419144.0,4.0,214.0,18.0
419144.0,4.0,64.0,110.0
419144.0,4.0,26.0,38.0
419144.0,4.0,27.0,33.0
419145.0,6.0,187.0,33.0
419145.0,6.0,41.0,35.0
419145.0,6.0,40.0,1.0
419145.0,6.0,241.0,75.0
419145.0,6.0,88.0,6.0
419145.0,6.0,237.0,7.0
419145.0,6.0,175.0,19.0
419145.0,2.0,9.0,54.0
419145.0,2.0,10.0,4.0
419145.0,2.0,158.0,16.0
419145.0,2.0,46.0,12.0
419145.0,2.0,52.0,22.0
419145.0,2.0,8.0,13.0
419145.0,2.0,6.0,14.0
419145.0,2.0,81.0,3.0
419145.0,2.0,244.0,5.0
419145.0,2.0,181.0,1.0
419145.0,2.0,124.0,1.0
419146.0,5.0,224.0,15.0
419146.0,5.0,183.0,1.0
419146.0,5.0,32.0,58.0
419146.0,5.0,229.0,36.0
419146.0,5.0,31.0,5.0
419146.0,5.0,211.0,11.0
419146.0,5.0,169.0,0.0
419146.0,5.0,38.0,1.0
419146.0,5.0,190.0,7.0
419146.0,5.0,245.0,4.0
419146.0,5.0,39.0,9.0
419146.0,8.0,55.0,6.0
419146.0,8.0,53.0,30.0
419146.0,8.0,57.0,73.0
419146.0,8.0,56.0,15.0
419146.0,8.0,205.0,9.0
419146.0,8.0,147.0,4.0
419146.0,8.0,172.0,2.0
419146.0,8.0,188.0,1.0
419146.0,8.0,61.0,3.0
419147.0,3.0,185.0,14.0
419147.0,3.0,18.0,35.0
419147.0,3.0,21.0,23.0
419147.0,3.0,20.0,31.0
419147.0,3.0,23.0,30.0
419147.0,3.0,19.0,14.0
419147.0,7.0,42.0,16.0
419147.0,7.0,133.0,45.0
419147.0,7.0,79.0,14.0
419147.0,7.0,208.0,3.0
419147.0,7.0,71.0,2.0
419147.0,7.0,221.0,5.0
419147.0,7.0,209.0,4.0
419147.0,7.0,210.0,1.0
419147.0,7.0,50.0,33.0
419147.0,7.0,246.0,4.0
419148.0,4.0,214.0,20.0
419148.0,4.0,64.0,44.0
419148.0,4.0,26.0,9.0
419148.0,4.0,27.0,28.0
419148.0,4.0,29.0,24.0
419148.0,4.0,161.0,8.0
419148.0,4.0,67.0,10.0
419148.0,4.0,228.0,1.0
419148.0,5.0,224.0,83.0
419148.0,5.0,183.0,44.0
419148.0,5.0,31.0,21.0
419149.0,1.0,1.0,56.0
419149.0,1.0,162.0,40.0
419149.0,1.0,2.0,6.0
419149.0,1.0,87.0,26.0
419149.0,1.0,191.0,46.0
419149.0,6.0,187.0,0.0
419149.0,6.0,40.0,47.0
419149.0,6.0,41.0,64.0
419149.0,6.0,241.0,2.0
419149.0,6.0,88.0,20.0
419149.0,6.0,237.0,5.0
419149.0,6.0,90.0,2.0
419149.0,6.0,89.0,2.0
419149.0,6.0,175.0,12.0
419149.0,6.0,136.0,4.0
419150.0,2.0,96.0,1.0
419150.0,2.0,9.0,68.0
419150.0,2.0,6.0,26.0
419150.0,2.0,46.0,2.0
419150.0,2.0,52.0,1.0
419150.0,2.0,8.0,58.0
419150.0,2.0,10.0,13.0
419150.0,8.0,53.0,32.0
419150.0,8.0,231.0,9.0
419150.0,8.0,178.0,78.0
419150.0,8.0,57.0,6.0
419150.0,8.0,56.0,53.0
419151.0,7.0,42.0,2.0
419151.0,7.0,133.0,29.0
419151.0,7.0,208.0,33.0
419151.0,7.0,79.0,4.0
419151.0,7.0,154.0,35.0
419151.0,7.0,209.0,20.0
419151.0,7.0,221.0,18.0
419151.0,7.0,50.0,9.0
419151.0,7.0,210.0,0.0
419151.0,7.0,15.0,0.0
419151.0,4.0,227.0,33.0
419151.0,4.0,64.0,31.0
419151.0,4.0,26.0,56.0
419151.0,4.0,27.0,15.0
419151.0,4.0,29.0,15.0
419151.0,4.0,247.0,4.0
419152.0,3.0,185.0,23.0
419152.0,3.0,18.0,19.0
419152.0,3.0,21.0,52.0
419152.0,3.0,20.0,7.0
419152.0,3.0,19.0,8.0
419152.0,3.0,23.0,6.0
419152.0,3.0,201.0,5.0
419152.0,3.0,156.0,8.0
419152.0,3.0,248.0,2.0
419152.0,8.0,231.0,21.0
419152.0,8.0,53.0,7.0
419152.0,8.0,178.0,55.0
419152.0,8.0,57.0,8.0
419152.0,8.0,56.0,27.0
419152.0,8.0,147.0,13.0
419153.0,1.0,1.0,33.0
419153.0,1.0,162.0,34.0
419153.0,1.0,2.0,45.0
419153.0,1.0,87.0,0.0
419153.0,1.0,191.0,1.0
419153.0,1.0,62.0,13.0
419153.0,1.0,203.0,16.0
419153.0,1.0,82.0,6.0
419153.0,1.0,106.0,0.0
419153.0,1.0,84.0,0.0
419153.0,1.0,174.0,1.0
419153.0,2.0,249.0,27.0
419153.0,2.0,9.0,8.0
419153.0,2.0,6.0,52.0
419153.0,2.0,46.0,50.0
419153.0,2.0,52.0,14.0
419154.0,6.0,187.0,6.0
419154.0,6.0,41.0,0.0
419154.0,6.0,40.0,26.0
419154.0,6.0,241.0,4.0
419154.0,6.0,88.0,17.0
419154.0,6.0,175.0,2.0
419154.0,6.0,171.0,26.0
419154.0,6.0,89.0,1.0
419154.0,6.0,90.0,0.0
419154.0,6.0,136.0,10.0
419154.0,6.0,73.0,1.0
419154.0,4.0,64.0,38.0
419154.0,4.0,29.0,12.0
419154.0,4.0,26.0,33.0
419154.0,4.0,27.0,21.0
419154.0,4.0,227.0,2.0
419155.0,7.0,44.0,1.0
419155.0,7.0,133.0,89.0
419155.0,7.0,208.0,0.0
419155.0,7.0,79.0,15.0
419155.0,7.0,154.0,31.0
419155.0,7.0,221.0,25.0
419155.0,7.0,209.0,1.0
419155.0,5.0,224.0,8.0
419155.0,5.0,183.0,0.0
419155.0,5.0,229.0,10.0
419155.0,5.0,32.0,1.0
419155.0,5.0,211.0,22.0
419155.0,5.0,230.0,28.0
419155.0,5.0,31.0,10.0
419155.0,5.0,169.0,20.0
419155.0,5.0,245.0,30.0
419156.0,8.0,97.0,12.0
419156.0,8.0,53.0,0.0
419156.0,8.0,178.0,0.0
419156.0,8.0,57.0,51.0
419156.0,8.0,231.0,41.0
419156.0,8.0,56.0,19.0
419156.0,8.0,188.0,13.0
419156.0,8.0,250.0,6.0
419156.0,2.0,96.0,0.0
419156.0,2.0,6.0,49.0
419156.0,2.0,9.0,27.0
419156.0,2.0,46.0,34.0
419156.0,2.0,52.0,1.0
419156.0,2.0,8.0,3.0
419156.0,2.0,10.0,4.0
419156.0,2.0,81.0,4.0
419156.0,2.0,94.0,0.0
419156.0,2.0,124.0,2.0
419156.0,2.0,181.0,1.0
419157.0,7.0,251.0,15.0
419157.0,7.0,133.0,29.0
419157.0,7.0,79.0,38.0
419157.0,7.0,208.0,24.0
419157.0,7.0,154.0,21.0
419157.0,7.0,221.0,45.0
419157.0,6.0,187.0,31.0
419157.0,6.0,41.0,20.0
419157.0,6.0,40.0,17.0
419157.0,6.0,88.0,11.0
419157.0,6.0,110.0,4.0
419157.0,6.0,241.0,2.0
419157.0,6.0,198.0,33.0
419157.0,6.0,136.0,12.0
419157.0,6.0,116.0,6.0
419158.0,1.0,1.0,10.0
419158.0,1.0,162.0,7.0
419158.0,1.0,2.0,0.0
419158.0,1.0,4.0,0.0
419158.0,1.0,87.0,27.0
419158.0,1.0,191.0,48.0
419158.0,1.0,62.0,1.0
419158.0,1.0,63.0,17.0
419158.0,1.0,82.0,9.0
419158.0,1.0,140.0,0.0
419158.0,3.0,185.0,50.0
419158.0,3.0,18.0,0.0
419158.0,3.0,21.0,78.0
419159.0,5.0,224.0,9.0
419159.0,5.0,183.0,7.0
419159.0,5.0,252.0,0.0
419159.0,5.0,32.0,22.0
419159.0,5.0,211.0,13.0
419159.0,5.0,31.0,11.0
419159.0,5.0,230.0,28.0
419159.0,5.0,169.0,32.0
419159.0,2.0,96.0,14.0
419159.0,2.0,9.0,0.0
419159.0,2.0,158.0,62.0
419159.0,2.0,46.0,26.0
419159.0,2.0,8.0,14.0
419159.0,2.0,52.0,10.0
419159.0,2.0,6.0,5.0
419160.0,3.0,185.0,17.0
419160.0,3.0,18.0,1.0
419160.0,3.0,20.0,0.0
419160.0,3.0,21.0,15.0
419160.0,3.0,19.0,15.0
419160.0,3.0,109.0,1.0
419160.0,3.0,23.0,30.0
419160.0,3.0,201.0,6.0
419160.0,3.0,151.0,3.0
419160.0,3.0,248.0,16.0
419160.0,6.0,41.0,4.0
419160.0,6.0,187.0,0.0
419160.0,6.0,135.0,1.0
419160.0,6.0,40.0,57.0
419160.0,6.0,88.0,13.0
419160.0,6.0,171.0,25.0
419161.0,4.0,64.0,93.0
419161.0,4.0,100.0,0.0
419161.0,4.0,26.0,52.0
419161.0,4.0,27.0,20.0
419161.0,4.0,29.0,1.0
419161.0,8.0,53.0,9.0
419161.0,8.0,231.0,20.0
419161.0,8.0,178.0,43.0
419161.0,8.0,57.0,68.0
419161.0,8.0,56.0,4.0
419161.0,8.0,253.0,15.0
419161.0,8.0,250.0,6.0
419162.0,7.0,210.0,40.0
419162.0,7.0,133.0,19.0
419162.0,7.0,208.0,46.0
419162.0,7.0,221.0,20.0
419162.0,7.0,154.0,42.0
419162.0,7.0,48.0,9.0
419162.0,2.0,96.0,16.0
419162.0,2.0,9.0,14.0
419162.0,2.0,158.0,21.0
419162.0,2.0,6.0,16.0
419162.0,2.0,46.0,4.0
419162.0,2.0,52.0,9.0
419162.0,2.0,8.0,37.0
419162.0,2.0,94.0,0.0
419162.0,2.0,81.0,10.0
419162.0,2.0,75.0,1.0
419162.0,2.0,124.0,1.0
419163.0,5.0,32.0,44.0
419163.0,5.0,183.0,18.0
419163.0,5.0,31.0,8.0
419163.0,5.0,254.0,21.0
419163.0,5.0,230.0,8.0
419163.0,5.0,169.0,2.0
419163.0,5.0,212.0,8.0
419163.0,5.0,229.0,13.0
419163.0,5.0,38.0,3.0
419163.0,5.0,39.0,4.0
419163.0,1.0,1.0,75.0
419163.0,1.0,2.0,6.0
419163.0,1.0,162.0,0.0
419163.0,1.0,203.0,45.0
419164.0,4.0,64.0,21.0
419164.0,4.0,100.0,88.0
419164.0,4.0,26.0,33.0
419164.0,4.0,27.0,1.0
419164.0,4.0,29.0,44.0
419164.0,3.0,185.0,13.0
419164.0,3.0,18.0,5.0
419164.0,3.0,21.0,46.0
419164.0,3.0,23.0,53.0
419164.0,3.0,20.0,54.0
419164.0,3.0,109.0,14.0
419165.0,8.0,53.0,10.0
419165.0,8.0,231.0,25.0
419165.0,8.0,178.0,5.0
419165.0,8.0,57.0,11.0
419165.0,8.0,56.0,54.0
419165.0,8.0,253.0,13.0
419165.0,8.0,250.0,7.0
419165.0,8.0,60.0,3.0
419165.0,8.0,235.0,14.0
419165.0,6.0,187.0,5.0
419165.0,6.0,41.0,8.0
419165.0,6.0,135.0,11.0
419165.0,6.0,40.0,4.0
419165.0,6.0,171.0,23.0
419165.0,6.0,241.0,51.0
419165.0,6.0,88.0,1.0
419165.0,6.0,136.0,4.0
419165.0,6.0,73.0,22.0
419166.0,7.0,207.0,1.0
419166.0,7.0,42.0,10.0
419166.0,7.0,79.0,46.0
419166.0,7.0,154.0,19.0
419166.0,7.0,209.0,11.0
419166.0,7.0,71.0,5.0
419166.0,7.0,208.0,27.0
419166.0,7.0,255.0,8.0
419166.0,7.0,210.0,0.0
419166.0,1.0,1.0,42.0
419166.0,1.0,2.0,57.0
419166.0,1.0,4.0,20.0
419167.0,7.0,42.0,12.0
419167.0,7.0,133.0,9.0
419167.0,7.0,48.0,22.0
419167.0,7.0,208.0,40.0
419167.0,7.0,154.0,3.0
419167.0,7.0,79.0,52.0
419167.0,7.0,221.0,33.0
419167.0,2.0,9.0,11.0
419167.0,2.0,6.0,23.0
419167.0,2.0,158.0,19.0
419167.0,2.0,46.0,26.0
419167.0,2.0,52.0,31.0
419167.0,2.0,8.0,9.0
419167.0,2.0,96.0,5.0
419167.0,2.0,14.0,1.0
419167.0,2.0,81.0,8.0
419167.0,2.0,94.0,5.0
419167.0,2.0,124.0,1.0
419168.0,3.0,185.0,15.0
419168.0,3.0,18.0,8.0
419168.0,3.0,23.0,37.0
419168.0,3.0,21.0,2.0
419168.0,3.0,20.0,30.0
419168.0,3.0,109.0,4.0
419168.0,3.0,125.0,24.0
419168.0,3.0,201.0,6.0
419168.0,8.0,53.0,15.0
419168.0,8.0,97.0,18.0
419168.0,8.0,178.0,4.0
419168.0,8.0,57.0,2.0
419168.0,8.0,56.0,23.0
419168.0,8.0,231.0,2.0
419168.0,8.0,250.0,16.0
419168.0,8.0,188.0,15.0
419168.0,8.0,256.0,0.0
419168.0,8.0,131.0,1.0
419168.0,8.0,61.0,0.0
419169.0,8.0,53.0,4.0
419169.0,8.0,205.0,40.0
419169.0,8.0,231.0,0.0
419169.0,8.0,57.0,0.0
419169.0,8.0,56.0,2.0
419169.0,8.0,147.0,5.0
419169.0,8.0,54.0,24.0
419169.0,8.0,188.0,3.0
419169.0,8.0,235.0,0.0
419169.0,8.0,131.0,0.0
419169.0,2.0,9.0,19.0
419169.0,2.0,6.0,35.0
419169.0,2.0,158.0,29.0
419170.0,3.0,185.0,26.0
419170.0,3.0,18.0,17.0
419170.0,3.0,21.0,57.0
419170.0,3.0,23.0,14.0
419170.0,3.0,20.0,22.0
419170.0,3.0,109.0,15.0
419170.0,3.0,125.0,6.0
419170.0,7.0,42.0,0.0
419170.0,7.0,133.0,48.0
419170.0,7.0,48.0,27.0
419170.0,7.0,50.0,1.0
419170.0,7.0,208.0,21.0
419170.0,7.0,79.0,0.0
419170.0,7.0,154.0,6.0
419170.0,7.0,221.0,27.0
419170.0,7.0,15.0,1.0
419170.0,7.0,149.0,2.0
419170.0,7.0,194.0,1.0
501203.0,3.0,125.0,64.0
501203.0,3.0,185.0,4.0
501203.0,3.0,21.0,33.0
501203.0,3.0,20.0,29.0
501203.0,3.0,109.0,15.0
501203.0,3.0,58.0,5.0
501203.0,1.0,214.0,27.0
501203.0,1.0,9.0,54.0
501203.0,1.0,31.0,11.0
501203.0,1.0,87.0,27.0
501203.0,1.0,216.0,6.0
501203.0,1.0,40.0,1.0
501203.0,1.0,63.0,14.0
501203.0,1.0,140.0,3.0
501203.0,1.0,89.0,0.0
501204.0,8.0,42.0,24.0
501204.0,8.0,257.0,25.0
501204.0,8.0,26.0,0.0
501204.0,8.0,93.0,6.0
501204.0,8.0,154.0,14.0
501204.0,8.0,258.0,26.0
501204.0,8.0,112.0,28.0
501204.0,8.0,94.0,7.0
501204.0,8.0,136.0,2.0
501204.0,8.0,84.0,1.0
501204.0,5.0,252.0,20.0
501204.0,5.0,6.0,28.0
501204.0,5.0,192.0,67.0
501204.0,5.0,52.0,21.0
501205.0,9.0,2.0,45.0
501205.0,9.0,55.0,36.0
501205.0,9.0,64.0,18.0
501205.0,9.0,104.0,27.0
501205.0,9.0,35.0,23.0
501205.0,9.0,259.0,0.0
501205.0,9.0,17.0,1.0
501205.0,2.0,260.0,33.0
501205.0,2.0,135.0,1.0
501205.0,2.0,8.0,23.0
501205.0,2.0,110.0,54.0
501205.0,2.0,79.0,26.0
501205.0,2.0,261.0,12.0
501206.0,6.0,187.0,1.0
501206.0,6.0,41.0,19.0
501206.0,6.0,262.0,0.0
501206.0,6.0,254.0,8.0
501206.0,6.0,183.0,29.0
501206.0,6.0,54.0,26.0
501206.0,6.0,29.0,0.0
501206.0,6.0,177.0,8.0
501206.0,6.0,190.0,0.0
501206.0,6.0,232.0,0.0
501206.0,6.0,106.0,0.0
501206.0,7.0,263.0,1.0
501206.0,7.0,133.0,46.0
501206.0,7.0,208.0,14.0
501206.0,7.0,57.0,27.0
501207.0,4.0,53.0,1.0
501207.0,4.0,100.0,1.0
501207.0,4.0,167.0,6.0
501207.0,4.0,88.0,0.0
501207.0,4.0,48.0,12.0
501207.0,4.0,264.0,12.0
501207.0,4.0,210.0,51.0
501207.0,4.0,67.0,15.0
501207.0,4.0,14.0,3.0
501207.0,4.0,265.0,1.0
501207.0,10.0,74.0,0.0
501207.0,10.0,171.0,35.0
501207.0,10.0,157.0,31.0
501207.0,10.0,46.0,22.0
501207.0,10.0,27.0,21.0
501208.0,1.0,9.0,53.0
501208.0,1.0,214.0,19.0
501208.0,1.0,40.0,29.0
501208.0,1.0,87.0,30.0
501208.0,1.0,31.0,22.0
501208.0,8.0,42.0,7.0
501208.0,8.0,257.0,3.0
501208.0,8.0,93.0,48.0
501208.0,8.0,26.0,16.0
501208.0,8.0,154.0,6.0
501208.0,8.0,258.0,25.0
501208.0,8.0,112.0,14.0
501208.0,8.0,94.0,13.0
501208.0,8.0,136.0,12.0
501208.0,8.0,84.0,1.0
501209.0,6.0,187.0,54.0
501209.0,6.0,41.0,4.0
501209.0,6.0,254.0,11.0
501209.0,6.0,262.0,2.0
501209.0,6.0,183.0,0.0
501209.0,6.0,54.0,60.0
501209.0,6.0,29.0,9.0
501209.0,6.0,177.0,2.0
501209.0,5.0,252.0,5.0
501209.0,5.0,6.0,38.0
501209.0,5.0,192.0,39.0
501209.0,5.0,266.0,22.0
501209.0,5.0,85.0,18.0
501209.0,5.0,52.0,18.0
501210.0,2.0,260.0,0.0
501210.0,2.0,8.0,12.0
501210.0,2.0,135.0,59.0
501210.0,2.0,110.0,38.0
501210.0,2.0,261.0,0.0
501210.0,2.0,79.0,16.0
501210.0,7.0,263.0,22.0
501210.0,7.0,133.0,55.0
501210.0,7.0,208.0,63.0
501211.0,3.0,125.0,0.0
501211.0,3.0,21.0,0.0
501211.0,3.0,23.0,66.0
501211.0,3.0,185.0,74.0
501211.0,3.0,20.0,43.0
501211.0,4.0,167.0,120.0
501211.0,4.0,53.0,19.0
501211.0,4.0,100.0,12.0
501211.0,4.0,264.0,20.0
501211.0,4.0,48.0,0.0
501211.0,4.0,88.0,21.0
501212.0,9.0,2.0,0.0
501212.0,9.0,17.0,21.0
501212.0,9.0,55.0,0.0
501212.0,9.0,64.0,2.0
501212.0,9.0,104.0,39.0
501212.0,9.0,35.0,47.0
501212.0,9.0,259.0,26.0
501212.0,9.0,81.0,1.0
501212.0,9.0,77.0,1.0
501212.0,9.0,61.0,0.0
501212.0,10.0,157.0,17.0
501212.0,10.0,74.0,24.0
501212.0,10.0,171.0,12.0
501212.0,10.0,27.0,8.0
501212.0,10.0,46.0,31.0
501212.0,10.0,231.0,37.0
501212.0,10.0,267.0,1.0
501212.0,10.0,235.0,10.0
501213.0,8.0,65.0,38.0
501213.0,8.0,42.0,11.0
501213.0,8.0,26.0,36.0
501213.0,8.0,93.0,61.0
501213.0,8.0,154.0,22.0
501213.0,8.0,258.0,0.0
501213.0,2.0,260.0,16.0
501213.0,2.0,135.0,7.0
501213.0,2.0,15.0,0.0
501213.0,2.0,8.0,71.0
501213.0,2.0,110.0,0.0
501213.0,2.0,79.0,7.0
501213.0,2.0,203.0,25.0
501213.0,2.0,268.0,0.0
501213.0,2.0,269.0,3.0
501213.0,2.0,175.0,3.0
501213.0,2.0,270.0,2.0
501214.0,5.0,252.0,9.0
501214.0,5.0,6.0,35.0
501214.0,5.0,266.0,27.0
501214.0,5.0,32.0,22.0
501214.0,5.0,52.0,35.0
501214.0,5.0,192.0,12.0
501214.0,1.0,214.0,1.0
501214.0,1.0,9.0,80.0
501214.0,1.0,40.0,75.0
501215.0,7.0,263.0,12.0
501215.0,7.0,133.0,100.0
501215.0,7.0,208.0,53.0
501215.0,9.0,2.0,81.0
501215.0,9.0,64.0,56.0
501215.0,9.0,35.0,25.0
501215.0,9.0,104.0,11.0
501216.0,3.0,19.0,83.0
501216.0,3.0,185.0,31.0
501216.0,3.0,21.0,29.0
501216.0,3.0,20.0,22.0
501216.0,3.0,109.0,9.0
501216.0,3.0,23.0,5.0
501216.0,2.0,260.0,7.0
501216.0,2.0,135.0,0.0
501216.0,2.0,261.0,14.0
501216.0,2.0,8.0,35.0
501216.0,2.0,110.0,65.0
501216.0,2.0,79.0,14.0
501216.0,2.0,203.0,2.0
501216.0,2.0,268.0,14.0
501216.0,2.0,175.0,2.0
501217.0,8.0,65.0,7.0
501217.0,8.0,42.0,45.0
501217.0,8.0,26.0,35.0
501217.0,8.0,154.0,18.0
501217.0,8.0,93.0,14.0
501217.0,8.0,258.0,30.0
501217.0,8.0,120.0,0.0
501217.0,8.0,112.0,10.0
501217.0,8.0,136.0,0.0
501217.0,8.0,94.0,1.0
501217.0,4.0,53.0,61.0
501217.0,4.0,167.0,75.0
501217.0,4.0,48.0,13.0
501217.0,4.0,88.0,3.0
501218.0,10.0,157.0,60.0
501218.0,10.0,74.0,12.0
501218.0,10.0,171.0,20.0
501218.0,10.0,27.0,66.0
501218.0,10.0,46.0,4.0
501218.0,10.0,231.0,7.0
501218.0,10.0,267.0,10.0
501218.0,6.0,187.0,46.0
501218.0,6.0,41.0,37.0
501218.0,6.0,29.0,14.0
501218.0,6.0,183.0,11.0
501218.0,6.0,54.0,31.0
501218.0,6.0,271.0,3.0
501218.0,6.0,254.0,25.0
501218.0,6.0,25.0,13.0
501219.0,5.0,32.0,11.0
501219.0,5.0,252.0,15.0
501219.0,5.0,229.0,3.0
501219.0,5.0,169.0,11.0
501219.0,5.0,266.0,21.0
501219.0,5.0,52.0,6.0
501219.0,5.0,85.0,6.0
501219.0,5.0,38.0,3.0
501219.0,5.0,196.0,0.0
501219.0,5.0,238.0,0.0
501219.0,5.0,39.0,0.0
501219.0,1.0,9.0,0.0
501219.0,1.0,40.0,35.0
501219.0,1.0,214.0,9.0
501219.0,1.0,87.0,30.0
501220.0,3.0,19.0,8.0
501220.0,3.0,185.0,28.0
501220.0,3.0,21.0,50.0
501220.0,3.0,23.0,19.0
501220.0,3.0,20.0,14.0
501220.0,3.0,109.0,9.0
501220.0,9.0,2.0,47.0
501220.0,9.0,64.0,16.0
501220.0,9.0,17.0,34.0
501220.0,9.0,104.0,19.0
501220.0,9.0,35.0,16.0
501221.0,8.0,65.0,62.0
501221.0,8.0,42.0,8.0
501221.0,8.0,26.0,49.0
501221.0,8.0,10.0,31.0
501221.0,8.0,258.0,8.0
501221.0,8.0,93.0,5.0
501221.0,6.0,187.0,51.0
501221.0,6.0,41.0,12.0
501221.0,6.0,183.0,2.0
501221.0,6.0,254.0,0.0
501221.0,6.0,54.0,21.0
501221.0,6.0,29.0,5.0
501221.0,6.0,25.0,17.0
501221.0,6.0,199.0,23.0
501221.0,6.0,190.0,8.0
501223.0,10.0,157.0,12.0
501223.0,10.0,272.0,2.0
501223.0,10.0,171.0,0.0
501223.0,10.0,46.0,45.0
501223.0,10.0,27.0,0.0
501223.0,10.0,231.0,12.0
501223.0,10.0,83.0,11.0
501223.0,10.0,267.0,9.0
501223.0,10.0,235.0,13.0
501223.0,10.0,273.0,2.0
501223.0,10.0,274.0,0.0
501223.0,7.0,275.0,6.0
501223.0,7.0,133.0,35.0
501223.0,7.0,208.0,37.0
501223.0,7.0,57.0,20.0
501223.0,7.0,56.0,16.0
501224.0,9.0,2.0,23.0
501224.0,9.0,64.0,25.0
501224.0,9.0,17.0,9.0
501224.0,9.0,104.0,2.0
501224.0,9.0,35.0,29.0
501224.0,9.0,237.0,12.0
501224.0,9.0,259.0,10.0
501224.0,9.0,81.0,11.0
501224.0,9.0,153.0,3.0
501224.0,1.0,214.0,16.0
